Date,Temperature,Precipitation
1935-11-28,-13.478,2.5164
1935-11-29,-19.67194,0.05399994
1935-11-30,-20.17503,0.0
1935-12-01,-16.62131,0.108
1935-12-02,-11.56039,1.5336
1935-12-03,-10.50586,4.1688
1935-12-04,-24.28113,0.8208001
1935-12-05,-32.61996,0.1188
1935-12-06,-35.22461,0.1728001
1935-12-07,-31.48062,0.1944001
1935-12-08,-33.29207,0.02160001
1935-12-09,-28.05849,0.1836
1935-12-10,-28.61858,0.1404
1935-12-11,-27.02139,0.02160001
1935-12-12,-27.51126,0.0
1935-12-13,-23.61911,0.2052
1935-12-14,-21.25305,0.4212
1935-12-15,-19.17929,0.27
1935-12-16,-12.57748,2.2788
1935-12-17,-15.26541,1.458
1935-12-18,-23.61038,0.5292001
1935-12-19,-26.62668,0.02160001
1935-12-20,-21.72388,0.108
1935-12-21,-16.33047,0.7560001
1935-12-22,-13.28027,1.512
1935-12-23,-12.70074,1.242
1935-12-24,-12.75916,2.1168
1935-12-25,-24.17737,1.4364
1935-12-26,-38.58456,0.02160009
1935-12-27,-34.03699,0.0
1935-12-28,-29.99318,0.0
1935-12-29,-28.36609,0.07560003
1935-12-30,-25.49878,0.4967999
1935-12-31,-17.0585,1.6308
1936-01-01,-12.15726,4.3848
1936-01-02,-11.64725,2.8296
1936-01-03,-16.55447,0.5508
1936-01-04,-12.54126,1.5228
1936-01-05,-10.14484,2.538
1936-01-06,-11.01987,0.6155999
1936-01-07,-10.89108,1.2528
1936-01-08,-9.930145,1.0476
1936-01-09,-16.92862,0.9612001
1936-01-10,-21.65027,0.3564
1936-01-11,-16.91391,2.1492
1936-01-12,-21.68158,1.566
1936-01-13,-30.15271,0.04320002
1936-01-14,-26.66829,0.3348
1936-01-15,-29.38028,0.0
1936-01-16,-30.8,0.0
1936-01-17,-26.77002,0.0
1936-01-18,-22.94916,0.07560003
1936-01-19,-21.60136,0.2916
1936-01-20,-25.15178,0.03240001
1936-01-21,-26.22661,0.02159993
1936-01-22,-21.61324,0.04320002
1936-01-23,-15.07025,1.3284
1936-01-24,-14.42087,1.7604
1936-01-25,-8.673615,8.2188
1936-01-26,-22.82471,1.9656
1936-01-27,-27.59422,0.09720004
1936-01-28,-20.43034,0.6588
1936-01-29,-15.37915,0.6372
1936-01-30,-14.45776,1.0908
1936-01-31,-6.6633,8.305201
1936-02-01,0.08407593,5.000401
1936-02-02,-1.595856,4.4388
1936-02-03,-7.373077,7.2468
1936-02-04,-20.9201,1.242
1936-02-05,-17.75253,0.7668
1936-02-06,-9.121613,4.9356
1936-02-07,-9.019531,2.484
1936-02-08,-7.128418,1.0368
1936-02-09,-5.716705,0.0
1936-02-10,-2.807617,2.0952
1936-02-11,-9.238617,0.1944001
1936-02-12,-5.990875,0.01079992
1936-02-13,-3.413696,0.1188
1936-02-14,-5.929077,0.3564
1936-02-15,-14.74423,0.108
1936-02-16,-16.58298,0.2268
1936-02-17,-18.38092,0.2592
1936-02-18,-22.83408,0.1836
1936-02-19,-20.98508,0.3564
1936-02-20,-24.20378,0.07559995
1936-02-21,-19.24362,0.8424
1936-02-22,-20.38237,0.8640001
1936-02-23,-23.41022,0.5832
1936-02-24,-27.15866,0.1944
1936-02-25,-29.16537,0.0756001
1936-02-26,-28.08301,0.04319986
1936-02-27,-23.56003,0.01079992
1936-02-28,-22.17285,0.01080008
1936-02-29,-20.35803,0.0
1936-03-01,-17.51889,0.04319994
1936-03-02,-14.28253,0.9828001
1936-03-03,-22.93643,0.4860001
1936-03-04,-22.64288,0.1728001
1936-03-05,-19.93674,0.04319994
1936-03-06,-11.21298,0.5508
1936-03-07,-8.803253,1.1772
1936-03-08,-5.469116,3.564
1936-03-09,-15.09067,2.2032
1936-03-10,-15.93893,0.9396
1936-03-11,-13.7558,1.7604
1936-03-12,-9.518738,2.6244
1936-03-13,-6.354248,2.818799
1936-03-14,-7.879822,2.6244
1936-03-15,-10.60815,1.0584
1936-03-16,-7.109894,1.8684
1936-03-17,-2.444366,1.9548
1936-03-18,-5.824158,9.9252
1936-03-19,-10.7543,1.1448
1936-03-20,-9.015991,0.4644
1936-03-21,-3.403351,1.4148
1936-03-22,-1.752441,0.8532001
1936-03-23,-0.1611633,0.4644
1936-03-24,-1.384766,6.0804
1936-03-25,-7.181244,3.2184
1936-03-26,-6.425751,0.03239993
1936-03-27,-1.773376,0.2916
1936-03-28,-3.737762,5.4864
1936-03-29,-12.87241,1.026
1936-03-30,-11.38269,0.3672
1936-03-31,-3.595337,0.1944001
1936-04-01,-0.05593872,3.3588
1936-04-02,-5.995697,5.540401
1936-04-03,-9.330231,1.944
1936-04-04,-7.474426,4.7088
1936-04-05,-8.84433,0.6911999
1936-04-06,-8.048248,0.7452002
1936-04-07,-7.57782,0.6588001
1936-04-08,-6.308868,0.6912
1936-04-09,-4.819244,0.7884001
1936-04-10,-3.421967,1.0692
1936-04-11,-3.420197,0.8424
1936-04-12,-4.415161,0.1944001
1936-04-13,-0.7806091,0.07559995
1936-04-14,0.6036682,6.588001
1936-04-15,-2.821869,6.5772
1936-04-16,-3.015045,5.6592
1936-04-17,-2.576569,3.2508
1936-04-18,0.2055359,2.2788
1936-04-19,-1.288849,4.1472
1936-04-20,-2.004395,1.5984
1936-04-21,-2.532623,3.747601
1936-04-22,-10.56888,0.2484
1936-04-23,-5.161011,0.9288
1936-04-24,-5.88205,1.7712
1936-04-25,-4.852173,1.3716
1936-04-26,-3.20047,1.0476
1936-04-27,0.3107605,2.376
1936-04-28,1.376343,4.4928
1936-04-29,0.572876,6.0588
1936-04-30,-3.215179,7.5924
1936-05-01,-5.503204,2.8404
1936-05-02,-2.504211,4.5036
1936-05-03,-1.404297,3.6828
1936-05-04,-1.515991,2.2032
1936-05-05,-2.933258,1.8144
1936-05-06,0.7115173,3.2076
1936-05-07,3.010651,7.4412
1936-05-08,2.739532,5.0004
1936-05-09,3.231903,16.8048
1936-05-10,1.097565,3.51
1936-05-11,2.518494,5.4216
1936-05-12,-3.301636,1.998
1936-05-13,0.3435059,0.2052
1936-05-14,5.292084,1.3284
1936-05-15,7.246582,2.538
1936-05-16,8.336487,0.8640001
1936-05-17,10.38733,2.1924
1936-05-18,7.148956,5.0652
1936-05-19,2.575531,0.1403998
1936-05-20,8.033966,0.4320002
1936-05-21,3.660736,7.1604
1936-05-22,-0.430603,8.380799
1936-05-23,4.026917,4.644001
1936-05-24,7.252533,4.7412
1936-05-25,11.92285,0.2052
1936-05-26,16.27109,0.1404001
1936-05-27,15.01242,1.5768
1936-05-28,5.835175,7.02
1936-05-29,4.214539,8.402401
1936-05-30,8.621979,9.9144
1936-05-31,10.54422,3.8772
1936-06-01,11.56662,2.43
1936-06-02,11.65665,1.4796
1936-06-03,11.38654,2.6784
1936-06-04,8.164734,8.931601
1936-06-05,5.07251,5.4
1936-06-06,7.027039,22.4532
1936-06-07,10.13831,16.47
1936-06-08,8.939087,13.0896
1936-06-09,9.267242,1.6524
1936-06-10,11.31543,1.7928
1936-06-11,12.7175,7.009201
1936-06-12,13.47873,8.37
1936-06-13,12.22217,4.7844
1936-06-14,9.39859,5.0544
1936-06-15,12.37527,0.4104002
1936-06-16,15.36819,1.458
1936-06-17,12.10434,2.5056
1936-06-18,15.09433,1.8684
1936-06-19,10.87173,5.8644
1936-06-20,9.314758,0.7991999
1936-06-21,11.09259,1.188
1936-06-22,12.43405,1.0476
1936-06-23,12.5899,1.3608
1936-06-24,11.54099,0.7559999
1936-06-25,12.96536,1.8252
1936-06-26,13.75616,1.134
1936-06-27,15.15823,0.0
1936-06-28,18.30594,0.05399994
1936-06-29,20.60434,0.02160016
1936-06-30,21.54733,0.06479987
1936-07-01,23.46951,0.3672
1936-07-02,22.54172,2.8296
1936-07-03,15.65973,3.1968
1936-07-04,14.07343,5.7888
1936-07-05,11.38229,1.1124
1936-07-06,14.66229,0.4212001
1936-07-07,15.1333,5.022
1936-07-08,10.83298,17.4744
1936-07-09,9.185699,14.3856
1936-07-10,12.72122,2.3868
1936-07-11,14.28503,4.2228
1936-07-12,14.4032,3.7476
1936-07-13,17.03735,1.4364
1936-07-14,17.57138,2.0196
1936-07-15,16.63885,2.4948
1936-07-16,15.08572,4.017601
1936-07-17,12.24316,2.7216
1936-07-18,14.97824,0.2268
1936-07-19,16.79001,0.9936
1936-07-20,13.927,0.2484002
1936-07-21,13.36057,0.2484
1936-07-22,14.76367,0.0540001
1936-07-23,17.74231,0.06480018
1936-07-24,19.78195,0.9936
1936-07-25,20.28848,0.972
1936-07-26,19.35324,4.978799
1936-07-27,15.13184,1.5876
1936-07-28,16.06625,0.3239999
1936-07-29,18.5892,2.4408
1936-07-30,19.61414,2.5056
1936-07-31,19.09207,5.6484
1936-08-01,16.24893,12.744
1936-08-02,16.10999,3.8124
1936-08-03,16.64594,5.292
1936-08-04,15.24591,2.7756
1936-08-05,16.87878,3.6288
1936-08-06,15.08792,9.125999
1936-08-07,13.30264,1.1232
1936-08-08,13.79416,0.2160001
1936-08-09,16.20502,0.1727999
1936-08-10,15.63364,0.1296
1936-08-11,16.44299,0.3024001
1936-08-12,16.74838,4.0392
1936-08-13,14.83414,4.914001
1936-08-14,11.21283,15.4008
1936-08-15,9.166107,7.3656
1936-08-16,7.30423,0.432
1936-08-17,11.22644,0.1296
1936-08-18,11.35062,4.805999
1936-08-19,5.33371,0.7992001
1936-08-20,7.144592,0.5616001
1936-08-21,6.809296,7.236
1936-08-22,5.946228,4.968
1936-08-23,11.5318,1.7064
1936-08-24,11.57462,6.3828
1936-08-25,8.702057,0.4643999
1936-08-26,9.043335,0.6696001
1936-08-27,9.415009,0.8532001
1936-08-28,11.77805,0.5508
1936-08-29,9.668274,6.1884
1936-08-30,9.474213,4.374
1936-08-31,10.03436,2.3004
1936-09-01,9.040314,5.7672
1936-09-02,9.494446,2.1276
1936-09-03,8.592163,4.3956
1936-09-04,6.462677,2.3976
1936-09-05,6.360565,2.3004
1936-09-06,6.348053,0.1188
1936-09-07,8.263153,0.0
1936-09-08,11.48669,1.9548
1936-09-09,9.026093,3.8448
1936-09-10,7.521851,2.1816
1936-09-11,6.782654,1.2852
1936-09-12,7.774078,0.03240009
1936-09-13,9.317535,0.5184
1936-09-14,9.715271,0.04320002
1936-09-15,11.57294,0.0
1936-09-16,13.53885,0.1296
1936-09-17,10.74759,2.808
1936-09-18,2.82373,0.756
1936-09-19,4.632568,0.3671999
1936-09-20,3.016663,1.0152
1936-09-21,2.751007,0.01080008
1936-09-22,5.014984,0.0
1936-09-23,8.716309,0.8964
1936-09-24,6.437653,5.13
1936-09-25,5.577393,1.8684
1936-09-26,7.193512,0.9504
1936-09-27,1.392365,3.3588
1936-09-28,0.3345337,0.03239993
1936-09-29,1.129761,0.0
1936-09-30,2.216888,0.0
1936-10-01,3.408386,0.0
1936-10-02,5.240417,0.01079992
1936-10-03,5.491699,0.8532001
1936-10-04,7.513428,0.1188
1936-10-05,7.896454,0.1404
1936-10-06,8.49295,0.01080008
1936-10-07,7.845093,0.7452002
1936-10-08,7.029266,0.7128001
1936-10-09,6.377899,1.8252
1936-10-10,6.705719,0.3455999
1936-10-11,6.671478,3.3048
1936-10-12,1.822723,1.4256
1936-10-13,3.56189,0.3239999
1936-10-14,0.8392944,1.2744
1936-10-15,2.784058,0.06480002
1936-10-16,5.496124,0.1404
1936-10-17,5.980194,0.3348
1936-10-18,5.885315,1.5984
1936-10-19,5.934784,0.4968
1936-10-20,8.262299,0.2052
1936-10-21,5.977478,2.9484
1936-10-22,0.7669067,2.3328
1936-10-23,2.023956,2.0736
1936-10-24,5.320374,0.01079992
1936-10-25,5.178802,2.2896
1936-10-26,-3.150055,5.67
1936-10-27,-2.34079,0.5184
1936-10-28,-4.64682,5.8212
1936-10-29,-9.078033,0.1728001
1936-10-30,-8.816742,0.0
1936-10-31,-4.616516,0.1619998
1936-11-01,-2.268738,4.7304
1936-11-02,-4.085449,4.5252
1936-11-03,-2.699615,8.726399
1936-11-04,-12.83115,1.3932
1936-11-05,-7.826447,6.458399
1936-11-06,-3.049835,4.967999
1936-11-07,-2.384247,3.132
1936-11-08,-8.2948,3.132
1936-11-09,-7.989838,2.8836
1936-11-10,-5.519806,6.642
1936-11-11,-4.768036,6.220799
1936-11-12,-2.812012,9.547199
1936-11-13,-3.241608,5.9616
1936-11-14,-2.230591,6.210001
1936-11-15,-3.11911,6.512401
1936-11-16,-10.34708,0.6264001
1936-11-17,-5.925629,0.5184
1936-11-18,-3.41925,4.1148
1936-11-19,-11.86768,1.2312
1936-11-20,-14.50018,0.0
1936-11-21,-6.261414,0.01079992
1936-11-22,-2.033508,1.35
1936-11-23,-11.43539,3.0672
1936-11-24,-16.78714,0.3888001
1936-11-25,-13.93005,0.03239993
1936-11-26,-6.749207,1.728
1936-11-27,-9.739075,5.615999
1936-11-28,-12.67551,1.7496
1936-11-29,-11.88776,3.5748
1936-11-30,-16.95084,0.3564
1936-12-01,-15.02396,0.6804
1936-12-02,-17.1282,0.0
1936-12-03,-15.62961,0.09719995
1936-12-04,-18.65115,0.06480002
1936-12-05,-10.20636,1.4472
1936-12-06,-7.415344,3.7584
1936-12-07,-14.01111,0.8424
1936-12-08,-12.86157,1.9224
1936-12-09,-14.1123,1.566
1936-12-10,-11.9249,3.2076
1936-12-11,-10.08597,2.7972
1936-12-12,-10.6673,0.756
1936-12-13,-6.992065,2.3112
1936-12-14,-9.009277,3.8016
1936-12-15,-11.77411,2.2788
1936-12-16,-18.70309,0.5724001
1936-12-17,-21.62204,0.09719995
1936-12-18,-24.4754,0.0
1936-12-19,-25.25755,0.0
1936-12-20,-23.18932,0.0
1936-12-21,-18.81358,0.0
1936-12-22,-17.02567,0.0
1936-12-23,-9.486816,2.3328
1936-12-24,-7.19519,3.3804
1936-12-25,-5.366089,1.6848
1936-12-26,-5.858612,1.2096
1936-12-27,-6.335388,1.5336
1936-12-28,-6.057343,1.4364
1936-12-29,-11.3017,2.2572
1936-12-30,-11.48489,0.09719987
1936-12-31,-5.425354,1.2852
1937-01-01,-9.31543,1.7172
1937-01-02,-14.17935,2.1384
1937-01-03,-13.255,2.43
1937-01-04,-10.70682,4.071599
1937-01-05,-8.746307,5.691599
1937-01-06,-10.31174,2.1384
1937-01-07,-16.44269,0.4644001
1937-01-08,-21.90808,0.108
1937-01-09,-25.88681,0.0
1937-01-10,-21.7504,0.0
1937-01-11,-22.94356,0.0
1937-01-12,-20.92516,0.02160001
1937-01-13,-19.78293,0.09720004
1937-01-14,-20.42262,0.0
1937-01-15,-22.1837,0.05399994
1937-01-16,-21.14149,0.0
1937-01-17,-22.28333,0.0
1937-01-18,-23.14459,0.02159993
1937-01-19,-20.078,0.3672
1937-01-20,-21.95171,0.3995999
1937-01-21,-26.59189,0.2052
1937-01-22,-31.42029,0.0
1937-01-23,-32.39259,0.0
1937-01-24,-34.33577,0.0
1937-01-25,-34.45724,0.0
1937-01-26,-33.3495,0.0
1937-01-27,-28.0181,0.0
1937-01-28,-16.39185,1.7496
1937-01-29,-14.375,1.728
1937-01-30,-21.31787,0.2052
1937-01-31,-14.51263,1.998
1937-02-01,-2.721863,11.4372
1937-02-02,-8.572021,5.356801
1937-02-03,-15.23373,0.7776
1937-02-04,-17.39529,0.2808
1937-02-05,-16.91949,0.06480002
1937-02-06,-18.93303,0.0108
1937-02-07,-16.47314,0.594
1937-02-08,-19.383,0.216
1937-02-09,-20.29951,0.06480002
1937-02-10,-20.91174,0.0108
1937-02-11,-20.80809,0.0
1937-02-12,-13.5434,0.03240001
1937-02-13,-6.811249,0.5292
1937-02-14,-4.904175,0.6047999
1937-02-15,-10.74948,2.2464
1937-02-16,-12.6922,2.7972
1937-02-17,-14.34518,1.512
1937-02-18,-17.25089,0.5508
1937-02-19,-18.50836,0.3888
1937-02-20,-18.7149,0.4319999
1937-02-21,-15.41403,1.134
1937-02-22,-11.42728,2.1924
1937-02-23,-14.78641,1.0044
1937-02-24,-12.4411,1.3716
1937-02-25,-15.40738,0.08640003
1937-02-26,-9.650299,0.0
1937-02-27,-6.036865,0.8207999
1937-02-28,-8.408478,6.0372
1937-03-01,-14.17334,3.1104
1937-03-02,-17.41351,0.864
1937-03-03,-17.63838,0.8316001
1937-03-04,-21.86189,0.2700001
1937-03-05,-21.17061,0.1296
1937-03-06,-14.68625,0.7344
1937-03-07,-13.25443,1.9656
1937-03-08,-17.19682,0.7236
1937-03-09,-13.8457,1.4472
1937-03-10,-7.162628,6.944399
1937-03-11,-6.636658,4.752
1937-03-12,-6.954987,6.3072
1937-03-13,-11.74365,5.6052
1937-03-14,-16.17148,0.54
1937-03-15,-7.91925,4.374
1937-03-16,-11.76215,3.3156
1937-03-17,-16.46722,1.2852
1937-03-18,-10.12943,3.7152
1937-03-19,-8.382477,4.752
1937-03-20,-19.93643,0.6372
1937-03-21,-20.8457,0.2052
1937-03-22,-16.92371,0.108
1937-03-23,-11.4624,0.0756001
1937-03-24,-4.832703,0.2592
1937-03-25,-10.06989,0.7668
1937-03-26,-12.36981,0.04320002
1937-03-27,-6.159332,0.2375999
1937-03-28,-5.65271,1.3608
1937-03-29,-4.007935,4.8276
1937-03-30,-5.501495,1.7604
1937-03-31,-7.143677,0.4427999
1937-04-01,-4.765137,0.2052
1937-04-02,-2.365997,0.3239999
1937-04-03,-1.376862,0.2484
1937-04-04,-1.382385,0.1943999
1937-04-05,-0.4950562,0.3563999
1937-04-06,0.5727539,2.4084
1937-04-07,1.002197,5.507999
1937-04-08,-2.683746,7.8948
1937-04-09,-7.062683,1.0152
1937-04-10,-5.148102,0.3888
1937-04-11,-5.367004,0.3455999
1937-04-12,-2.724854,2.6352
1937-04-13,-0.9425049,4.9248
1937-04-14,-10.7916,6.48
1937-04-15,-10.15005,0.4536
1937-04-16,-7.501007,0.3455998
1937-04-17,-4.005707,1.3824
1937-04-18,-4.915436,4.7952
1937-04-19,-9.754883,0.1619998
1937-04-20,-2.008118,0.8207999
1937-04-21,-5.11438,6.4692
1937-04-22,-9.489227,3.8448
1937-04-23,-3.820892,14.4504
1937-04-24,-3.264435,4.978799
1937-04-25,-2.424835,9.0612
1937-04-26,-4.142395,0.6479999
1937-04-27,-0.04129028,5.1516
1937-04-28,-5.742676,4.1364
1937-04-29,-6.698822,1.1016
1937-04-30,0.8133545,3.0024
1937-05-01,1.980347,5.4216
1937-05-02,1.199707,0.7343999
1937-05-03,3.867584,1.3824
1937-05-04,8.352661,0.2807999
1937-05-05,11.39737,0.2591998
1937-05-06,10.14337,1.5876
1937-05-07,8.793274,0.864
1937-05-08,9.338654,1.8252
1937-05-09,12.78806,5.238
1937-05-10,8.241364,7.0848
1937-05-11,4.049438,2.5812
1937-05-12,5.242523,0.04320002
1937-05-13,9.401215,0.08639971
1937-05-14,12.14941,1.9224
1937-05-15,6.03067,5.1408
1937-05-16,5.503845,3.9528
1937-05-17,4.157928,6.922799
1937-05-18,2.792725,2.3976
1937-05-19,5.295654,1.9008
1937-05-20,5.690186,3.9852
1937-05-21,3.851074,6.047999
1937-05-22,2.155396,3.2832
1937-05-23,4.165497,1.1988
1937-05-24,7.084076,0.1296
1937-05-25,8.962036,0.06480018
1937-05-26,11.36423,0.01080008
1937-05-27,14.258,1.7388
1937-05-28,14.8248,4.9464
1937-05-29,12.92075,8.1108
1937-05-30,9.980682,2.9052
1937-05-31,10.61118,0.9288
1937-06-01,10.58139,0.6156001
1937-06-02,7.881927,0.0
1937-06-03,9.861633,0.0
1937-06-04,11.41446,0.0
1937-06-05,13.58997,0.09720027
1937-06-06,14.61288,0.4860001
1937-06-07,14.75595,1.2312
1937-06-08,15.00241,1.0692
1937-06-09,15.49786,0.8748001
1937-06-10,17.26837,6.264
1937-06-11,13.06232,3.078
1937-06-12,11.34436,8.931601
1937-06-13,8.668182,7.5708
1937-06-14,10.28387,1.5768
1937-06-15,13.33386,0.1728001
1937-06-16,16.07355,0.08639988
1937-06-17,18.7952,0.2591999
1937-06-18,19.89236,1.7388
1937-06-19,20.24576,2.5164
1937-06-20,16.37299,5.778001
1937-06-21,19.4592,3.51
1937-06-22,15.6564,10.044
1937-06-23,16.35086,3.294
1937-06-24,11.35492,2.646
1937-06-25,12.27341,0.07559995
1937-06-26,15.71671,0.7775999
1937-06-27,16.78998,6.5988
1937-06-28,13.8371,8.586
1937-06-29,11.75156,4.1364
1937-06-30,11.77438,5.7672
1937-07-01,13.05542,7.3656
1937-07-02,10.79898,5.184
1937-07-03,13.34863,2.1384
1937-07-04,14.97357,2.1276
1937-07-05,15.75742,5.4216
1937-07-06,12.93878,1.5768
1937-07-07,13.78812,0.2052
1937-07-08,15.21613,0.02159985
1937-07-09,17.06143,0.05399994
1937-07-10,18.67142,0.04320017
1937-07-11,19.6969,0.2484002
1937-07-12,21.07074,1.0152
1937-07-13,17.33008,6.825601
1937-07-14,18.53128,2.6136
1937-07-15,17.1701,3.6288
1937-07-16,15.53949,0.4860001
1937-07-17,18.34015,0.7776001
1937-07-18,17.90839,2.7756
1937-07-19,15.34387,7.3764
1937-07-20,14.62634,2.322
1937-07-21,13.35883,5.238
1937-07-22,14.6875,7.614
1937-07-23,12.41473,2.9916
1937-07-24,13.90295,0.5832
1937-07-25,15.72369,0.108
1937-07-26,16.15512,1.3176
1937-07-27,15.8381,1.8144
1937-07-28,16.06381,0.1512001
1937-07-29,15.37381,0.1728001
1937-07-30,15.40903,0.1188
1937-07-31,16.26566,0.1188
1937-08-01,17.05579,0.06479987
1937-08-02,18.51138,0.05399994
1937-08-03,19.27005,0.1512001
1937-08-04,19.73697,0.6156001
1937-08-05,21.79916,5.0652
1937-08-06,16.71262,7.236
1937-08-07,9.898407,0.7992001
1937-08-08,9.074982,0.5940001
1937-08-09,11.43637,0.2159999
1937-08-10,11.79352,1.6632
1937-08-11,10.75433,1.9872
1937-08-12,11.6283,0.4968
1937-08-13,11.76474,1.458
1937-08-14,10.45041,1.8036
1937-08-15,12.49777,0.04319986
1937-08-16,14.37369,0.06480002
1937-08-17,15.34885,0.6372
1937-08-18,12.07205,0.6264001
1937-08-19,11.31125,0.01080008
1937-08-20,12.0408,0.2808001
1937-08-21,10.51904,4.0716
1937-08-22,6.516815,3.0996
1937-08-23,6.804199,0.7559999
1937-08-24,6.773865,1.7172
1937-08-25,11.94803,0.0
1937-08-26,15.55099,0.04319986
1937-08-27,10.71811,4.482
1937-08-28,4.242249,10.422
1937-08-29,4.228302,2.1816
1937-08-30,4.229584,7.9704
1937-08-31,4.945679,1.1124
1937-09-01,8.763306,0.4212001
1937-09-02,9.93042,0.3888
1937-09-03,9.53891,0.4427999
1937-09-04,10.22748,0.05399994
1937-09-05,12.47983,0.0
1937-09-06,14.66794,2.0952
1937-09-07,7.074738,2.214
1937-09-08,6.932526,0.1404001
1937-09-09,10.33194,1.9008
1937-09-10,7.154572,4.4064
1937-09-11,4.924957,4.265999
1937-09-12,9.269958,2.894401
1937-09-13,12.76126,0.6588
1937-09-14,7.626556,5.076
1937-09-15,2.588226,1.0584
1937-09-16,6.449646,3.9204
1937-09-17,4.710175,4.0284
1937-09-18,0.4411926,0.1079999
1937-09-19,1.941071,0.1836
1937-09-20,3.864685,0.07559995
1937-09-21,4.781799,2.3436
1937-09-22,3.281738,2.0952
1937-09-23,1.950989,2.2788
1937-09-24,2.973358,2.1816
1937-09-25,6.363617,6.6204
1937-09-26,6.610626,6.3396
1937-09-27,5.581512,1.0368
1937-09-28,7.390076,8.6292
1937-09-29,4.276154,8.726399
1937-09-30,-0.6958618,0.9396001
1937-10-01,0.3538513,0.2376001
1937-10-02,0.1047058,0.5832
1937-10-03,0.4425354,0.3888
1937-10-04,2.483978,0.0
1937-10-05,3.781555,0.0
1937-10-06,4.007507,0.8532001
1937-10-07,1.003937,1.242
1937-10-08,-1.105316,1.3284
1937-10-09,-1.578369,3.6288
1937-10-10,-0.021698,8.1972
1937-10-11,-1.302673,7.776001
1937-10-12,-1.406982,1.0044
1937-10-13,-0.2821655,0.702
1937-10-14,0.490509,0.02160001
1937-10-15,1.98764,0.0
1937-10-16,3.324066,0.0
1937-10-17,4.448822,0.0
1937-10-18,5.697998,0.54
1937-10-19,3.882355,3.5424
1937-10-20,3.830994,0.8856001
1937-10-21,3.847778,0.3996001
1937-10-22,4.210419,4.3524
1937-10-23,-1.324677,2.4084
1937-10-24,-1.955597,3.3264
1937-10-25,-3.387329,8.8452
1937-10-26,-8.670044,1.8144
1937-10-27,-6.690887,4.644001
1937-10-28,-3.105774,7.398
1937-10-29,-1.239777,9.5148
1937-10-30,-0.1948547,14.85
1937-10-31,-0.4495544,9.1908
1937-11-01,-0.4822083,4.0824
1937-11-02,-0.3348083,5.3352
1937-11-03,-5.933868,2.7108
1937-11-04,-6.896301,0.8424
1937-11-05,-3.962372,0.2375999
1937-11-06,-2.556335,0.08640003
1937-11-07,-0.5974121,5.0112
1937-11-08,-8.744202,4.7844
1937-11-09,-8.557587,1.1124
1937-11-10,-3.484375,10.2168
1937-11-11,-2.662109,12.798
1937-11-12,-5.666565,9.179999
1937-11-13,-7.202698,6.048001
1937-11-14,-16.08856,3.2184
1937-11-15,-21.66862,1.1016
1937-11-16,-32.42348,0.06480002
1937-11-17,-31.15443,0.0
1937-11-18,-21.65468,1.1016
1937-11-19,-25.36705,0.8100001
1937-11-20,-25.53403,0.0
1937-11-21,-18.73962,0.3132
1937-11-22,-13.6221,1.6092
1937-11-23,-12.16449,1.08
1937-11-24,-13.12723,0.09719995
1937-11-25,-12.25085,0.3132
1937-11-26,-12.45538,1.8792
1937-11-27,-10.39166,3.2724
1937-11-28,-9.310822,4.1796
1937-11-29,-8.245667,6.9336
1937-11-30,-21.68468,0.6048
1937-12-01,-20.57518,1.8252
1937-12-02,-23.35405,0.6911999
1937-12-03,-18.51808,0.5616
1937-12-04,-4.452606,2.8404
1937-12-05,-9.959167,0.8100001
1937-12-06,-7.314911,1.7928
1937-12-07,-7.156219,7.3656
1937-12-08,-23.59375,0.9828
1937-12-09,-18.97791,0.9179999
1937-12-10,-7.429047,1.566
1937-12-11,-4.43161,7.02
1937-12-12,-16.95505,1.1988
1937-12-13,-9.955627,4.7952
1937-12-14,-10.25519,4.5144
1937-12-15,-25.94905,0.3456
1937-12-16,-22.95235,0.7452
1937-12-17,-14.24826,3.6504
1937-12-18,-22.24545,0.8963999
1937-12-19,-23.175,0.7668
1937-12-20,-26.98442,0.108
1937-12-21,-20.50061,0.4860001
1937-12-22,-22.94774,1.4364
1937-12-23,-34.453,0.2376
1937-12-24,-28.26317,0.3996
1937-12-25,-17.87289,2.8512
1937-12-26,-21.6452,1.1016
1937-12-27,-18.16861,1.404
1937-12-28,-14.95544,1.9332
1937-12-29,-15.40009,1.4364
1937-12-30,-11.78238,3.9204
1937-12-31,-14.61935,2.1816
1938-01-01,-20.7511,0.1188
1938-01-02,-20.02333,0.9071999
1938-01-03,-27.83109,0.4212
1938-01-04,-30.89117,0.0
1938-01-05,-26.58797,0.0
1938-01-06,-23.01486,0.0
1938-01-07,-18.40251,0.0
1938-01-08,-18.28691,0.0
1938-01-09,-18.24326,0.0
1938-01-10,-14.38858,0.07560003
1938-01-11,-12.03983,0.1512001
1938-01-12,-10.43918,0.6803999
1938-01-13,-10.30862,1.3176
1938-01-14,-12.72278,1.5336
1938-01-15,-13.64584,0.2592
1938-01-16,-10.96027,1.4904
1938-01-17,-16.94003,1.89
1938-01-18,-23.99171,0.4104
1938-01-19,-23.49216,0.3996
1938-01-20,-18.00838,0.4212
1938-01-21,-20.35413,0.02159993
1938-01-22,-20.44577,0.05399994
1938-01-23,-17.26352,1.0152
1938-01-24,-26.1012,0.07560003
1938-01-25,-25.4651,0.0
1938-01-26,-19.77422,0.0
1938-01-27,-12.16904,0.7128
1938-01-28,-12.64407,1.134
